goodsid,id,goodsname,groupmanagetypename
365649,5248,非接触式红外体温计,器械
183987,5248,非接触式红外体温计,器械
398176,5248,非接触式红外体温计,器械
184007,5248,非接触式红外体温计,器械
331545,5248,非接触式红外体温计,器械
366540,5248,非接触式红外体温计,器械
417815,79,一次性使用无菌注射针,器械
407241,79,一次性使用无菌注射针,器械
268,79,一次性使用无菌注射针,器械
266,79,一次性使用无菌注射针,器械
118930,85,一次性使用注射笔用针头,器械
340835,85,一次性使用注射笔用针头,器械
61576,85,一次性使用注射笔用针头,器械
119027,85,一次性使用注射笔用针头,器械
119010,85,一次性使用注射笔用针头,器械
447476,85,一次性使用注射笔用针头,器械
231752,85,一次性使用注射笔用针头,器械
382447,85,一次性使用注射笔用针头,器械
413143,85,一次性使用注射笔用针头,器械
98731,85,一次性使用注射笔用针头,器械
118949,85,一次性使用注射笔用针头,器械
447477,85,一次性使用注射笔用针头,器械
64,85,一次性使用注射笔用针头,器械
383835,85,一次性使用注射笔用针头,器械
334748,87,一次性使用笔式注射针,器械
334763,87,一次性使用笔式注射针,器械
11068,2585,注射笔用针头,器械
85889,3638,笔式胰岛素注射器,器械
392597,4078,胰岛素注射笔针头,器械
5413,4078,胰岛素注射笔针头,器械
66,4078,胰岛素注射笔针头,器械
6888,4079,胰岛素笔式数显注射器,器械
3842,4080,胰岛素笔式注射器,器械
38359,377,便携式血糖监测系统-血糖仪,器械
38363,377,便携式血糖监测系统-血糖仪,器械
48928,2161,智能血糖仪,器械
13396,3620,稳豪倍易型血糖仪,器械
13361,3620,稳豪倍易型血糖仪,器械
13362,3620,稳豪倍易型血糖仪,器械
13363,3620,稳豪倍易型血糖仪,器械
38424,4178,艾科血糖测试系统-EZIII型血糖仪,器械
11610,4500,血糖仪,器械
273622,4500,血糖仪,器械
15385,4500,血糖仪,器械
15271,4500,血糖仪,器械
15384,4500,血糖仪,器械
52795,4500,血糖仪,器械
443433,4500,血糖仪,器械
325842,4500,血糖仪,器械
59249,4500,血糖仪,器械
389718,4500,血糖仪,器械
325843,4500,血糖仪,器械
321732,4500,血糖仪,器械
174738,4500,血糖仪,器械
287506,4500,血糖仪,器械
13453,4500,血糖仪,器械
174737,4500,血糖仪,器械
376001,4500,血糖仪,器械
213969,4500,血糖仪,器械
60739,4500,血糖仪,器械
441088,4500,血糖仪,器械
390587,4502,血糖仪 Accu-Chek Guide blood glucose meter+一次性使用采血针+血糖试纸（葡萄糖脱氢酶法）Accu-Chek Guide test strips,器械
336188,4503,血糖仪+5D血糖试条+一次性使用末梢采血针,器械
336187,4503,血糖仪+5D血糖试条+一次性使用末梢采血针,器械
428721,4504,血糖仪+可调式医用采血笔,器械
414568,4504,血糖仪+可调式医用采血笔,器械
391948,4505,血糖仪+血糖试条(葡萄糖氧化酶法)+一次性使用末梢采血针,器械
392239,4505,血糖仪+血糖试条(葡萄糖氧化酶法)+一次性使用末梢采血针,器械
356207,4506,血糖仪+血糖试纸 (葡萄糖脱氢酶法),器械
217755,4508,血糖测试系统,器械
78438,4508,血糖测试系统,器械
273623,4510,血糖血酮仪,器械
441089,4512,血糖试纸,器械
336109,6,5D血糖试条,器械
325841,6,5D血糖试条,器械
336090,6,5D血糖试条,器械
38360,378,便携式血糖监测系统-血糖试纸,器械
38364,378,便携式血糖监测系统-血糖试纸,器械
22422,4179,艾科血糖测试系统-EZIII测试条,器械
213968,4507,血糖测试条,器械
52775,4511,血糖试条,器械
52709,4511,血糖试条,器械
47590,4511,血糖试条,器械
325840,4511,血糖试条,器械
410339,4511,血糖试条,器械
410340,4511,血糖试条,器械
8629,4512,血糖试纸,器械
62439,4512,血糖试纸,器械
327,4512,血糖试纸,器械
151974,4512,血糖试纸,器械
15383,4512,血糖试纸,器械
15346,4512,血糖试纸,器械
174673,4512,血糖试纸,器械
230298,4512,血糖试纸,器械
40778,4512,血糖试纸,器械
11611,4512,血糖试纸,器械
13088,4512,血糖试纸,器械
11728,4512,血糖试纸,器械
212168,4512,血糖试纸,器械
127687,4512,血糖试纸,器械
414567,4512,血糖试纸,器械
273593,4512,血糖试纸,器械
300451,4512,血糖试纸,器械
392240,4512,血糖试纸,器械
273625,4512,血糖试纸,器械
303122,4512,血糖试纸,器械
305215,4512,血糖试纸,器械
290765,4512,血糖试纸,器械
433054,4512,血糖试纸,器械
336628,4512,血糖试纸,器械
174739,4512,血糖试纸,器械
375419,4512,血糖试纸,器械
366206,4512,血糖试纸,器械
441092,4512,血糖试纸,器械
457852,4512,血糖试纸,器械
376000,4512,血糖试纸,器械
441090,81,一次性使用末梢采血针,器械
374667,81,一次性使用末梢采血针,器械
391074,91,一次性使用采血针,器械
273806,91,一次性使用采血针,器械
384966,91,一次性使用采血针,器械
294252,91,一次性使用采血针,器械
212029,91,一次性使用采血针,器械
394332,91,一次性使用采血针,器械
10920,2088,按摩器,器械
10690,2089,按摩棒,器械
38374,2089,按摩棒,器械
38338,2896,热磁贴(妇炎贴),器械
165827,3470,真空拔罐器,器械
10086,3470,真空拔罐器,器械
283179,3470,真空拔罐器,器械
10067,3470,真空拔罐器,器械
283180,3470,真空拔罐器,器械
394621,3470,真空拔罐器,器械
88707,2892,热疗贴,器械
356949,669,医用冷敷贴,器械
373015,669,医用冷敷贴,器械
361457,669,医用冷敷贴,器械
361459,669,医用冷敷贴,器械
376501,669,医用冷敷贴,器械
379322,669,医用冷敷贴,器械
361458,669,医用冷敷贴,器械
434869,669,医用冷敷贴,器械
144322,669,医用冷敷贴,器械
93369,669,医用冷敷贴,器械
276986,669,医用冷敷贴,器械
301915,669,医用冷敷贴,器械
301894,669,医用冷敷贴,器械
281701,677,医用固定带,器械
281704,677,医用固定带,器械
400956,677,医用固定带,器械
400955,677,医用固定带,器械
281706,677,医用固定带,器械
432028,677,医用固定带,器械
281703,677,医用固定带,器械
281702,677,医用固定带,器械
281699,677,医用固定带,器械
281700,677,医用固定带,器械
281705,677,医用固定带,器械
356415,913,口腔溃疡膜,器械
204508,913,口腔溃疡膜,器械
436688,4127,膝部固定器,器械
436689,4127,膝部固定器,器械
436687,4127,膝部固定器,器械
103575,137,万通筋骨贴,器械
306771,137,万通筋骨贴,器械
224973,358,体痛穴位贴(穴位贴敷贴),器械
413942,435,儿童感冒咳嗽理疗贴,器械
225008,435,儿童感冒咳嗽理疗贴,器械
376499,666,医用冷敷帖,器械
383806,666,医用冷敷帖,器械
224974,990,咳喘理疗贴,器械
265333,1672,小儿止咳贴,器械
224964,1693,小儿腹泻理疗贴,器械
265334,1694,小儿腹泻贴,器械
358512,2888,热敷贴,器械
429796,2888,热敷贴,器械
358511,2888,热敷贴,器械
434719,2888,热敷贴,器械
482143,3497,砭贴,器械
5328,3582,磁疗贴,器械
430422,3623,穴位压力刺激贴,器械
430425,3623,穴位压力刺激贴,器械
430424,3623,穴位压力刺激贴,器械
430466,3623,穴位压力刺激贴,器械
430421,3623,穴位压力刺激贴,器械
449415,3623,穴位压力刺激贴,器械
468780,3623,穴位压力刺激贴,器械
420759,3623,穴位压力刺激贴,器械
421780,3623,穴位压力刺激贴,器械
399093,3623,穴位压力刺激贴,器械
430423,3623,穴位压力刺激贴,器械
88711,3624,穴位贴敷治疗贴,器械
451672,3640,筋骨贴,器械
38186,4027,肩痛灸,器械
38218,4121,腰痛灸,器械
224942,4150,舒痛冷敷贴,器械
317619,4656,足部冷敷贴,器械
431165,4708,远红外关节止痛贴,器械
452553,4709,远红外小儿止咳贴,器械
452552,4710,远红外小儿腹痛贴,器械
41852,4711,远红外治疗贴,器械
41851,4711,远红外治疗贴,器械
436145,4712,远红外消炎镇痛贴,器械
436166,4712,远红外消炎镇痛贴,器械
436167,4712,远红外消炎镇痛贴,器械
431166,4713,远红外消痛贴,器械
95631,4713,远红外消痛贴,器械
458913,4714,远红外痛可贴,器械
349969,4716,远红外筋骨镇痛贴,器械
344446,4717,远红外舒筋活血贴,器械
344447,4717,远红外舒筋活血贴,器械
344448,4717,远红外舒筋活血贴,器械
344449,4717,远红外舒筋活血贴,器械
344450,4717,远红外舒筋活血贴,器械
431167,4718,远红外风湿痛贴,器械
27583,4751,通气鼻贴,器械
368073,4751,通气鼻贴,器械
449494,4751,通气鼻贴,器械
6317,4751,通气鼻贴,器械
38340,4751,通气鼻贴,器械
368074,4751,通气鼻贴,器械
368091,4751,通气鼻贴,器械
38339,4751,通气鼻贴,器械
38219,5064,镇痛灸,器械
38185,5265,颈痛灸,器械
38187,5278,风湿灸,器械
10010,44,TDP治疗器,器械
10351,44,TDP治疗器,器械
489543,97,一次性医用水凝胶眼贴,器械
140754,2067,护眼贴,器械
434821,2142,明目护眼贴,器械
403572,2142,明目护眼贴,器械
266461,2142,明目护眼贴,器械
301251,2142,明目护眼贴,器械
403573,2142,明目护眼贴,器械
105772,5383,鸡眼专用刀+鸡眼贴,器械
431162,348,伤湿祛痛磁疗贴,器械
431164,2699,消炎止痛磁疗贴,器械
214201,3581,磁灸热贴,器械
268977,4715,远红外磁疗贴,器械
268980,4715,远红外磁疗贴,器械
467936,4715,远红外磁疗贴,器械
268979,4715,远红外磁疗贴,器械
268976,4715,远红外磁疗贴,器械
268978,4715,远红外磁疗贴,器械
467935,4715,远红外磁疗贴,器械
467932,4715,远红外磁疗贴,器械
467934,4715,远红外磁疗贴,器械
467933,4715,远红外磁疗贴,器械
431163,5266,颈肩腰腿痛磁疗贴,器械
184475,678,医用固定带,器械
184474,678,医用固定带,器械
184490,678,医用固定带,器械
184473,678,医用固定带,器械
184492,678,医用固定带,器械
10147,679,医用固定带-腰椎固定带,器械
10123,679,医用固定带-腰椎固定带,器械
10122,679,医用固定带-腰椎固定带,器械
10141,679,医用固定带-腰椎固定带,器械
10116,679,医用固定带-腰椎固定带,器械
10142,679,医用固定带-腰椎固定带,器械
10143,679,医用固定带-腰椎固定带,器械
10144,679,医用固定带-腰椎固定带,器械
10145,679,医用固定带-腰椎固定带,器械
10146,679,医用固定带-腰椎固定带,器械
3634,679,医用固定带-腰椎固定带,器械
350328,4125,腰部固定器,器械
435178,4125,腰部固定器,器械
439776,4125,腰部固定器,器械
439773,4125,腰部固定器,器械
435177,4125,腰部固定器,器械
351405,4125,腰部固定器,器械
351404,4125,腰部固定器,器械
435179,4125,腰部固定器,器械
439772,4125,腰部固定器,器械
10151,5268,颈腰椎牵引器-腰椎牵引器,器械
10685,4654,足浴器,器械
10687,4654,足浴器,器械
294616,4657,足部理疗按摩器,器械
126027,442,儿童退热贴,器械
38495,551,冰袋,器械
331771,671,医用冷敷贴,器械
331770,671,医用冷敷贴,器械
430979,720,医用退热贴,器械
301024,720,医用退热贴,器械
279910,720,医用退热贴,器械
474982,720,医用退热贴,器械
442140,720,医用退热贴,器械
304666,720,医用退热贴,器械
460118,720,医用退热贴,器械
174707,720,医用退热贴,器械
138287,720,医用退热贴,器械
293083,720,医用退热贴,器械
293084,720,医用退热贴,器械
465185,720,医用退热贴,器械
454793,720,医用退热贴,器械
493425,720,医用退热贴,器械
322487,720,医用退热贴,器械
92746,720,医用退热贴,器械
322486,720,医用退热贴,器械
425187,720,医用退热贴,器械
400223,720,医用退热贴,器械
430980,720,医用退热贴,器械
105631,720,医用退热贴,器械
399287,720,医用退热贴,器械
430978,720,医用退热贴,器械
161047,720,医用退热贴,器械
493426,720,医用退热贴,器械
465226,720,医用退热贴,器械
125227,720,医用退热贴,器械
399288,720,医用退热贴,器械
342029,720,医用退热贴,器械
435481,720,医用退热贴,器械
475756,720,医用退热贴,器械
187428,720,医用退热贴,器械
329507,720,医用退热贴,器械
187427,720,医用退热贴,器械
268973,720,医用退热贴,器械
474810,720,医用退热贴,器械
352701,720,医用退热贴,器械
161027,720,医用退热贴,器械
138288,720,医用退热贴,器械
219868,739,医用降温贴,器械
204329,739,医用降温贴,器械
157549,739,医用降温贴,器械
218308,739,医用降温贴,器械
475757,739,医用降温贴,器械
2304,1698,小儿退热贴,器械
38409,4732,退热贴,器械
98791,4732,退热贴,器械
75332,4732,退热贴,器械
6372,4732,退热贴,器械
38411,4732,退热贴,器械
38291,4732,退热贴,器械
66434,4733,退热贴-兵兵护脑,器械
27638,4733,退热贴-兵兵护脑,器械
38286,5183,降温贴,器械
38287,5183,降温贴,器械
8069,5356,高高退热贴,器械
281710,5263,颈椎牵引器,器械
281709,5263,颈椎牵引器,器械
3184,5263,颈椎牵引器,器械
11086,5269,颈腰椎牵引器-颈椎牵引器,器械
379204,1575,婴儿脐贴,器械
422024,187,中药熏蒸仪,器械
392598,376,便携式氧气呼吸器,器械
294615,376,便携式氧气呼吸器,器械
417061,1998,手提式氧气发生器,器械
417060,1999,手提式氧气发生器-制氧剂,器械
417059,1999,手提式氧气发生器-制氧剂,器械
10790,3641,简易呼吸器,器械
324769,4764,造口护理用品-1698,器械
324199,4766,造口护理用品-2832,器械
324183,4767,造口护理用品-2833,器械
140207,72,一次性使用引流袋-1020,器械
142007,104,一次性治疗垫巾,器械
285125,690,医用护理垫,器械
175671,690,医用护理垫,器械
330319,690,医用护理垫,器械
175651,690,医用护理垫,器械
330320,690,医用护理垫,器械
486180,690,医用护理垫,器械
128469,690,医用护理垫,器械
297518,690,医用护理垫,器械
447139,690,医用护理垫,器械
447138,690,医用护理垫,器械
285126,690,医用护理垫,器械
488820,690,医用护理垫,器械
175688,690,医用护理垫,器械
486182,690,医用护理垫,器械
175689,690,医用护理垫,器械
175670,690,医用护理垫,器械
320671,690,医用护理垫,器械
488821,690,医用护理垫,器械
488823,690,医用护理垫,器械
330318,690,医用护理垫,器械
175652,690,医用护理垫,器械
285124,690,医用护理垫,器械
175687,690,医用护理垫,器械
285127,690,医用护理垫,器械
462290,690,医用护理垫,器械
447462,690,医用护理垫,器械
269519,690,医用护理垫,器械
269494,690,医用护理垫,器械
175207,696,医用检查垫,器械
103330,4369,蓓护绵柔亲肤护理垫(加强型)L号,器械
324770,4765,造口护理用品-1758,器械
373536,4768,造口护理用品附件,器械
327798,2001,手摇式病床,器械
90942,760,千金净雅妇科专用棉巾,器械
90959,760,千金净雅妇科专用棉巾,器械
90941,760,千金净雅妇科专用棉巾,器械
